courseId,courseOfferNumber,termCode,termDescription,sessionCode,classSection,crseCatEffectiveDate,subject,subjectDescription,catalogNumber,catalogNumberInt,catalogNumberChar,catalogNumberSort,classNumber,academicYear,courseTitleLong,enrollmentCap,componentCode,componentDescription,unitsMaximum,equivalentCourseId,academicCareer,classAcadOrg,classAcadOrgDescription,subjectAcadOrg,subjectAcadOrgDescription,acadGroup,acadGroupDescription,gradingBasis,gradingBasisDescription,classType,classTypeDescription,enrollmentConsent,enrollmentConsentDesc,requirementGroup,requirementGroupDescription,examDate,examTimeCode,schedulePrint,classStatus,classStatusDescription,termPatternCode,termPatternDescription,courseNote,recommendedPreparation,bracketedFlag,courseDescr,courseDescrlong,enrollmentCount
126935,1,2172,2017 Spring,1,006,15-AUG-16,FRENCH,French,11,11,"",000000000000000011,14898,2017,Beginning French II: Exploring Parisian Life and Identity,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,I,Instructor Consent Required, ,"","","",N,A,Active,FASP,Fall and Spring,French 11 may count towards the language requirement. May not be taken Pass/Fail. Not open to auditors. Graduate students at the GSAS may take the course Sat/Unsat with the permission of course head. This course is taught by members of the Department.,"Completion of French Aa/10, or a score no lower than 301 and no higher than 450 on the SAT II test or the Harvard Placement test.",N,Beginning French II,"<p>In the second course in the Elementary French sequence, students will engage in an online simulation of life in Paris while exploring diverse facets of Parisian identity. Through the interpretation and analysis of Parisian texts, film, paintings, and photography, students will actively engage in oral and written communication in the past, present, and future. Students will learn to make suggestions, express emotions and opinions, extend invitations, and convey hypothetical situations.</p>",0
126938,1,2172,2017 Spring,1,002,15-AUG-16,FRENCH,French,20,20,"",000000000000000020,12242,2017,Intermediate French: The Culture of Food and Friendship in Francophone Countries,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in French. May count toward the language requirement. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors.  This course is taught by members of the Department.","A score no lower than 451 and no higher than 600 on the SAT II test or the Harvard Placement Test; 3 years of French in high school; French A, Ab, Acd, or Bab; or permission of course head.",N,Intermediate French,"<p>In this intermediate level language course, students will study and discuss issues faced in contemporary France and other francophone countries. Students will interpret French and francophone culture, in particular the different customs surrounding food and friendship, through a variety of texts, films, and multimedia resources, while participating in a range of oral and written communicative activities. Students will also review and refine their knowledge of various grammatical structures.</p>",0
126938,1,2172,2017 Spring,1,003,15-AUG-16,FRENCH,French,20,20,"",000000000000000020,15027,2017,Intermediate French: The Culture of Food and Friendship in Francophone Countries,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in French. May count toward the language requirement. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors.  This course is taught by members of the Department.","A score no lower than 451 and no higher than 600 on the SAT II test or the Harvard Placement Test; 3 years of French in high school; French A, Ab, Acd, or Bab; or permission of course head.",N,Intermediate French,"<p>In this intermediate level language course, students will study and discuss issues faced in contemporary France and other francophone countries. Students will interpret French and francophone culture, in particular the different customs surrounding food and friendship, through a variety of texts, films, and multimedia resources, while participating in a range of oral and written communicative activities. Students will also review and refine their knowledge of various grammatical structures.</p>",0
126938,1,2172,2017 Spring,1,004,15-AUG-16,FRENCH,French,20,20,"",000000000000000020,15468,2017,Intermediate French: The Culture of Food and Friendship in Francophone Countries,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in French. May count toward the language requirement. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors.  This course is taught by members of the Department.","A score no lower than 451 and no higher than 600 on the SAT II test or the Harvard Placement Test; 3 years of French in high school; French A, Ab, Acd, or Bab; or permission of course head.",N,Intermediate French,"<p>In this intermediate level language course, students will study and discuss issues faced in contemporary France and other francophone countries. Students will interpret French and francophone culture, in particular the different customs surrounding food and friendship, through a variety of texts, films, and multimedia resources, while participating in a range of oral and written communicative activities. Students will also review and refine their knowledge of various grammatical structures.</p>",0
126942,1,2172,2017 Spring,1,001,15-AUG-16,FRENCH,French,30,30,"",000000000000000030,12249,2017,Communicating in the 21st Century: From Mainstream to Pop,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in French. May not be audited or taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. See details on the French 30 Canvas site.  This course is taught by members of the Department.","A score no lower than 601 and no higher than 680 on the SAT II test or the Harvard Placement test; French C, Ca, Cb; or 25; or permission of course head",N,Communicating in the 21st C.,"<p>An advanced language course focusing on current events in France and other francophone countries as they are represented in various types of media. Students will engage in discussions and interactive written and oral activities around these current events, while using the necessary discourse strategies, vocabulary and idiomatic expressions. Through analyzing and interpreting the topics presented by the media, students will also reflect on the issues of perspective, objectivity and freedom of expression in all media.</p>",0
126942,1,2172,2017 Spring,1,002,15-AUG-16,FRENCH,French,30,30,"",000000000000000030,12250,2017,Communicating in the 21st Century: From Mainstream to Pop,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in French. May not be audited or taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. See details on the French 30 Canvas site.  This course is taught by members of the Department.","A score no lower than 601 and no higher than 680 on the SAT II test or the Harvard Placement test; French C, Ca, Cb; or 25; or permission of course head",N,Communicating in the 21st C.,"<p>An advanced language course focusing on current events in France and other francophone countries as they are represented in various types of media. Students will engage in discussions and interactive written and oral activities around these current events, while using the necessary discourse strategies, vocabulary and idiomatic expressions. Through analyzing and interpreting the topics presented by the media, students will also reflect on the issues of perspective, objectivity and freedom of expression in all media.</p>",0
126942,1,2172,2017 Spring,1,003,15-AUG-16,FRENCH,French,30,30,"",000000000000000030,14901,2017,Communicating in the 21st Century: From Mainstream to Pop,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in French. May not be audited or taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. See details on the French 30 Canvas site.  This course is taught by members of the Department.","A score no lower than 601 and no higher than 680 on the SAT II test or the Harvard Placement test; French C, Ca, Cb; or 25; or permission of course head",N,Communicating in the 21st C.,"<p>An advanced language course focusing on current events in France and other francophone countries as they are represented in various types of media. Students will engage in discussions and interactive written and oral activities around these current events, while using the necessary discourse strategies, vocabulary and idiomatic expressions. Through analyzing and interpreting the topics presented by the media, students will also reflect on the issues of perspective, objectivity and freedom of expression in all media.</p>",0
126942,1,2172,2017 Spring,1,004,15-AUG-16,FRENCH,French,30,30,"",000000000000000030,14902,2017,Communicating in the 21st Century: From Mainstream to Pop,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in French. May not be audited or taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. See details on the French 30 Canvas site.  This course is taught by members of the Department.","A score no lower than 601 and no higher than 680 on the SAT II test or the Harvard Placement test; French C, Ca, Cb; or 25; or permission of course head",N,Communicating in the 21st C.,"<p>An advanced language course focusing on current events in France and other francophone countries as they are represented in various types of media. Students will engage in discussions and interactive written and oral activities around these current events, while using the necessary discourse strategies, vocabulary and idiomatic expressions. Through analyzing and interpreting the topics presented by the media, students will also reflect on the issues of perspective, objectivity and freedom of expression in all media.</p>",0
126997,1,2172,2017 Spring,1,001,30-AUG-15,FRENCH,French,40,40,"",000000000000000040,12251,2017,Upper-Level French I: The Contemporary Francophone World Through Cinema,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,Conducted in French. May not be taken Pass/Fail but may be taken Sat/Unsat by GSAS students. Not open to auditors. This course is taught by members of the Department.,"French 30, 681-720 on the SAT II test or the Harvard Placement test; or permission of course head.",N,Upper-Level French I,"<p>An advanced French language and culture course designed to enhance all language skills. Using contemporary Francophone movies, students will study various cultural issues relevant to Francophone identity such as immigration, education, the workplace, regional differences, sexuality, relationships, etc. Students will participate in a range of written and oral activities from blog entries to short skits in class, and will produce their own short film as a final project.</p>",0
126997,1,2172,2017 Spring,1,002,30-AUG-15,FRENCH,French,40,40,"",000000000000000040,12252,2017,Upper-Level French I: The Contemporary Francophone World Through Cinema,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,Conducted in French. May not be taken Pass/Fail but may be taken Sat/Unsat by GSAS students. Not open to auditors. This course is taught by members of the Department.,"French 30, 681-720 on the SAT II test or the Harvard Placement test; or permission of course head.",N,Upper-Level French I,"<p>An advanced French language and culture course designed to enhance all language skills. Using contemporary Francophone movies, students will study various cultural issues relevant to Francophone identity such as immigration, education, the workplace, regional differences, sexuality, relationships, etc. Students will participate in a range of written and oral activities from blog entries to short skits in class, and will produce their own short film as a final project.</p>",0
126997,1,2172,2017 Spring,1,003,30-AUG-15,FRENCH,French,40,40,"",000000000000000040,14904,2017,Upper-Level French I: The Contemporary Francophone World Through Cinema,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",N,A,Active,FASP,Fall and Spring,Conducted in French. May not be taken Pass/Fail but may be taken Sat/Unsat by GSAS students. Not open to auditors. This course is taught by members of the Department.,"French 30, 681-720 on the SAT II test or the Harvard Placement test; or permission of course head.",N,Upper-Level French I,"<p>An advanced French language and culture course designed to enhance all language skills. Using contemporary Francophone movies, students will study various cultural issues relevant to Francophone identity such as immigration, education, the workplace, regional differences, sexuality, relationships, etc. Students will participate in a range of written and oral activities from blog entries to short skits in class, and will produce their own short film as a final project.</p>",0
126998,1,2172,2017 Spring,1,001,15-AUG-16,FRENCH,French,50,50,"",000000000000000050,12253,2017,"Upper-Level French II: Recounting the Francophone Experience: Love, Loss, and Rebellion",999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in French. Students may take no more than two courses numbered in the 50s. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors.",French 40; a score of 721-750 on the SAT II test or the Harvard Placement test; or permission of course head.,N,Upper-Level French II,"<p>This course builds on the interpersonal, interpretive, and presentational skills acquired in French 40, with a particular emphasis on honing students' writing proficiency. Students will read a broad range of stories, poems and essays, as well as view films and videos that explore timeless, ever-resonant themes: love and loss, culture and identity, and tradition and rebellion in the Francophone world. Using these texts, students will study and reproduce various genres of written and spoken French (description, portrait, film critique, etc.)</p>",0
126998,1,2172,2017 Spring,1,002,15-AUG-16,FRENCH,French,50,50,"",000000000000000050,12254,2017,"Upper-Level French II: Recounting the Francophone Experience: Love, Loss, and Rebellion",999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in French. Students may take no more than two courses numbered in the 50s. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors.",French 40; a score of 721-750 on the SAT II test or the Harvard Placement test; or permission of course head.,N,Upper-Level French II,"<p>This course builds on the interpersonal, interpretive, and presentational skills acquired in French 40, with a particular emphasis on honing students' writing proficiency. Students will read a broad range of stories, poems and essays, as well as view films and videos that explore timeless, ever-resonant themes: love and loss, culture and identity, and tradition and rebellion in the Francophone world. Using these texts, students will study and reproduce various genres of written and spoken French (description, portrait, film critique, etc.)</p>",0
127583,1,2172,2017 Spring,1,001,15-JAN-16,CELLBIO,Cell Biology,375,375,"",000000000000000375,11812,2017,Cancer Genetics and DNA,9999,RR,Reading and Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Cancer Genetics and DNA,<p></p>,0
127598,1,2172,2017 Spring,1,001,30-AUG-15,BPH,Biological Sciences in Public Health,301QC,301,QC,000000000000000301QC,11815,2017,Molecular Basis for Nutritional & Metabolic Diseases,9999,RR,Reading and Research,2, ,FAS,BSPH,Biological Sciences in Public Health,UMED,Undergrad Medical School,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,SP,Spring Only,Offered jointly with the School of Public Health as ID 512.,"",N,Molec Basis Nut & Metab Diseas,"<p>Students have an opportunity to review and analyze key papers that provide physiological and molecular evidence that bears on a topic of current interest in human nutrition and related disorders. Additionally, students learn skills necessary for critical thinking, and oral and written presentations.</p>",0
127599,1,2172,2017 Spring,1,001,30-AUG-15,BPH,Biological Sciences in Public Health,302QC,302,QC,000000000000000302QC,11816,2017,Interdisciplinary Training in Pulmonary Sciences Part II,9999,RR,Reading and Research,2, ,FAS,BSPH,Biological Sciences in Public Health,UMED,Undergrad Medical School,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,SP,Spring Only,Offered jointly with the School of Public Health as EH 513.,"",N,Training Pulmonary Sci Part II,"<p>The intersection of environment and health is by necessity an interdisciplinary focus. The most promising advances in lung biology and respiratory disease are resulting from teams of scientists with diverse disciplinary training, including biology, medicine, engineering, and physics. In addition to a strong foundation in a specific discipline, the ability to recognize and act upon opportunities presented by outside disciplines is a crucial skill. This course is designed to train scientists to approach lung biology and respiratory diseases with an interdisciplinary perspective, in particular by bridging the gap between life sciences and physical/engineering sciences. With a focus on laboratory sciences and on mechanistic levels of understanding, course materials will cover 3 main problem areas: asthma, air pollution, and lung infection. The course consists of weekly course-meetings (lectures and case-studies) plus weekly research seminars from the physiology program. Students will gain skills in recognizing the relative strengths and weaknesses of different disciplinary approaches applied to pulmonary sciences, in designing interdisciplinary experiments effectively, and in interpreting interdisciplinary results critically.</p>",0
127669,1,2172,2017 Spring,1,001,30-AUG-15,BIOPHYS,Biophysics,323,323,"",000000000000000323,11822,2017,Transcriptional Regulatory Circuits and Neuronal Circuits in Visual Recognition,9999,THE,Thesis Research,4, ,FAS,BIPH,Biophysics,BIPH,Biophysics,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Transcriptional Regulatory,<p></p>,0
127686,1,2172,2017 Spring,1,001,30-AUG-15,BIOPHYS,Biophysics,335,335,"",000000000000000335,11824,2017,Developing novel single-molecule methods to study multi-protein complexes,9999,RR,Reading and Research,4, ,FAS,BIPH,Biophysics,BIPH,Biophysics,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Developing novel single-molecu,<p></p>,0
127687,1,2172,2017 Spring,1,001,30-AUG-15,BIOPHYS,Biophysics,338,338,"",000000000000000338,11825,2017,Foundation of Information Directed Molecular Technology: Programming Nucleic Acid Self-Assembly,9999,RR,Reading and Research,4, ,FAS,BIPH,Biophysics,BIPH,Biophysics,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Foundation of Info Directed,<p></p>,0
127688,1,2172,2017 Spring,1,001,30-AUG-15,BIOPHYS,Biophysics,339,339,"",000000000000000339,11826,2017,Theoretical and Experimental Approaches to Study Genetic Variation within Populations,9999,RR,Reading and Research,4, ,FAS,BIPH,Biophysics,BIPH,Biophysics,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Theoretical and Exp Approaches,<p></p>,0
127689,1,2172,2017 Spring,1,001,30-AUG-15,BIOPHYS,Biophysics,340,340,"",000000000000000340,11827,2017,Novel Theory and Experiments in NMR Spectroscopy,9999,RR,Reading and Research,4, ,FAS,BIPH,Biophysics,BIPH,Biophysics,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Novel Theory and Experiments i,<p></p>,0
127690,1,2172,2017 Spring,1,001,30-AUG-15,BIOPHYS,Biophysics,342,342,"",000000000000000342,11828,2017,Novel Optical Detection for Treatment and Monitoring Approaches Targeting Major Disease,9999,RR,Reading and Research,4, ,FAS,BIPH,Biophysics,BIPH,Biophysics,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Novel Optical Detection,<p></p>,0
127739,1,2172,2017 Spring,1,001,15-JAN-16,DRB,Developmental and Regenerative Biology,321,321,"",000000000000000321,11835,2017,Stem Cells and Neurodegenerative Disease,9999,RR,Reading and Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Stem Cells and Neurodegenerati,<p></p>,0
127757,1,2172,2017 Spring,1,001,15-AUG-16,HEB,Human Evolutionary Biology,1313,1313,"",000000000000001313,11837,2017,Stress,10,SEM,Seminar,4, ,FAS,HEB,Human Evolutionary Biology,HEB,Human Evolutionary Biology,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,SP,Spring Only,"","",N,Stress,"<p>An examination of stress from a scientific perspective with a focus on stress research in mammals, especially primate and humans. A writing and speaking intensive seminar that will explore the basics of the stress response, physiological effects of the stress and factors that affect stress responsiveness, such as perinatal and early life effects, social support, outlets for frustration and coping skills. The relationship between stress and disease will also be explored. Scientific studies of the effectiveness of modalities of stress reduction will also be discussed. Students will present primary scientific literature that highlights current research on a variety of topics in the field.</p>",0
127768,1,2172,2017 Spring,1,001,30-AUG-15,STAT,Statistics,98,98,"",000000000000000098,11839,2017,Tutorial - Junior Year,9999,JUT,Junior Tutorial,4, ,FAS,STAT,Statistics,STAT,Statistics,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,SP,Spring Only,"","",N,Tutorial - Junior Year,"<p>Introduction to reading, writing, presenting, and research in statistics. Students will learn to formulate and approach a research question, critically review papers that make use of statistics, and clearly communicate statistical ideas and arguments orally and in writing. Limited to junior concentrators in statistics.</p>",0
127804,1,2172,2017 Spring,1,001,15-AUG-16,ARABIC,Arabic,BB,0,BB,000000000000000000BB,11844,2017,Intermediate Arabic II,15,LEC,Lecture,4, ,FAS,NELC,Near Eastern Languages and Civilizations,NELC,Near Eastern Languages and Civilizations,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,SP,Spring Only,Not open to auditors. Cannot be taken pass/fail. Offered jointly with the Divinity School as 4361. Each section is limited to 18 enrollment.,"Arabic AA/AB series, and Arabic BA, or equivalent.",N,Intermediate Arabic II,"<p>A continuation of Arabic Ba. Textbook: <em>Al-Kitaab</em>, volume II, 2nd edition.</p>",0
127804,1,2172,2017 Spring,1,002,15-AUG-16,ARABIC,Arabic,BB,0,BB,000000000000000000BB,12373,2017,Intermediate Arabic II,15,LEC,Lecture,4, ,FAS,NELC,Near Eastern Languages and Civilizations,NELC,Near Eastern Languages and Civilizations,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,SP,Spring Only,Not open to auditors. Cannot be taken pass/fail. Offered jointly with the Divinity School as 4361. Each section is limited to 18 enrollment.,"Arabic AA/AB series, and Arabic BA, or equivalent.",N,Intermediate Arabic II,"<p>A continuation of Arabic Ba. Textbook: <em>Al-Kitaab</em>, volume II, 2nd edition.</p>",0
127804,1,2172,2017 Spring,1,003,15-AUG-16,ARABIC,Arabic,BB,0,BB,000000000000000000BB,12374,2017,Intermediate Arabic II,15,LEC,Lecture,4, ,FAS,NELC,Near Eastern Languages and Civilizations,NELC,Near Eastern Languages and Civilizations,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,SP,Spring Only,Not open to auditors. Cannot be taken pass/fail. Offered jointly with the Divinity School as 4361. Each section is limited to 18 enrollment.,"Arabic AA/AB series, and Arabic BA, or equivalent.",N,Intermediate Arabic II,"<p>A continuation of Arabic Ba. Textbook: <em>Al-Kitaab</em>, volume II, 2nd edition.</p>",0
127859,1,2172,2017 Spring,1,001,30-AUG-15,FOLKMYTH,Folklore and Mythology,172,172,"",000000000000000172,11852,2017,Quilts and Quiltmaking,15,SEM,Seminar,4, ,FAS,FOLK,Folklore and Mythology,FOLK,Folklore and Mythology,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,SP,Spring Only,"","",N,Quilts and Quiltmaking,"<p>Are quilts the great American (folk) art? From intricately stitched whole-cloth quilts, to the improvisational patchworks of Gee's Bend; from the graphic simplicity of Amish quilts to the cozy pastels of depression-era quilts; from the Aids Quilt to art quilts; quilts have taken on extraordinary significance in American culture. This class surveys the evolution of quilt-making as a social practice, considering the role of quilts in articulations of gender, ethnic, class and religious identities, and their positions within discourses of domesticity, technology, consumerism, and cultural hierarchy.</p>",0
127863,1,2172,2017 Spring,1,001,19-AUG-16,PORTUG,Portuguese,11,11,"",000000000000000011,12267,2017,Beginning Portuguese II,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required,001452,Prerequisite: Portuguese 10,"","",Y,A,Active,SP,Spring Only,"Conducted in Portuguese. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors. Section on-line on the Portuguese Ab website. Students with an advanced knowledge of Spanish should enroll in Portuguese Ad instead of Portuguese Ab.","",N,Beginning Portuguese II,"<p>This course is a continuation of Portuguese Aa. By the end of the course, students should be able to communicate with native speakers about a wide range of topics, and they should have acquired insights into basic elements of Luso-Brazilian culture.</p>",0
127863,1,2172,2017 Spring,1,002,19-AUG-16,PORTUG,Portuguese,11,11,"",000000000000000011,12268,2017,Beginning Portuguese II,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required,001452,Prerequisite: Portuguese 10,"","",Y,A,Active,SP,Spring Only,"Conducted in Portuguese. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors. Section on-line on the Portuguese Ab website. Students with an advanced knowledge of Spanish should enroll in Portuguese Ad instead of Portuguese Ab.","",N,Beginning Portuguese II,"<p>This course is a continuation of Portuguese Aa. By the end of the course, students should be able to communicate with native speakers about a wide range of topics, and they should have acquired insights into basic elements of Luso-Brazilian culture.</p>",0
127889,1,2172,2017 Spring,1,001,30-AUG-15,ITAL,Italian,50,50,"",000000000000000050,12256,2017,Advanced Written Expression: Italy in Other Words,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in Italian. Appropriate for concentrators electing the Italian Studies or Romance Studies track. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors.",A score between 721-750 on the SAT II or on the Harvard Placement Test; Italian 40; or permission of course head.,N,Adv Written Expression,"<p><em>Italia scritta e descritta.</em> A theme-based course designed to develop advanced competence in written expression through guided examination of stylistics and pragmatics. The course includes readings from a variety of literary genres, films, workshops, and a series of guest lectures by our faculty on design, women and society, cinema, fiction, and other subjects. Consult the course website for current semester topics.</p>",0
127929,1,2172,2017 Spring,1,001,30-AUG-15,AFRAMER,African and African American Studies,90R.U,90,R.U,000000000000000090R.U,11866,2017,Sudanese Arabic,9999,TUT,Tutorial,4, ,FAS,AAAS,African and African American Studies,AAAS,African and African American Studies,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,This course is offered only when there is demonstrated curricular and academic need on the part of the student. Please consult the Director of Language Programs for more information. Not open to auditors.,"",N,Sudanese Arabic,"<p>Individualized study of Sudanese Arabic at the elementary, intermediate, and advanced levels. Contact hours with language coach. Emphasis on literacy.</p>",0
127934,1,2172,2017 Spring,1,001,30-AUG-15,AFRAMER,African and African American Studies,90R.V,90,R.V,000000000000000090R.V,11868,2017,Pulaar,9999,TUT,Tutorial,4, ,FAS,AAAS,African and African American Studies,AAAS,African and African American Studies,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,This course is offered only when there is demonstrated curricular and academic need on the part of the student. Please consult the Director of the Language Programs for more information. Not open to auditors.,"",N,Pulaar,"<p>Individualized study of Pulaar at the elementary, intermediate, and advanced levels. Contact hours with language coach. Emphasis on literacy.</p>",0
